model: model_weights_8109.pth, episode: 15, episode_steps: 73
model: model_weights_8109.pth, episode: 16, episode_steps: 190
model: model_weights_8109.pth, episode: 17, episode_steps: 74
model: model_weights_8109.pth, episode: 18, episode_steps: 90
model: model_weights_8109.pth, episode: 19, episode_steps: 140
model: model_weights_8109.pth, average_steps: 108.75, std: 37.85482135739119
model: model_weights_8059.pth, episode: 0, episode_steps: 114
model: model_weights_8059.pth, episode: 1, episode_steps: 115
model: model_weights_8059.pth, episode: 2, episode_steps: 121
model: model_weights_8059.pth, episode: 3, episode_steps: 117
model: model_weights_8059.pth, episode: 4, episode_steps: 122
model: model_weights_8059.pth, episode: 5, episode_steps: 123
model: model_weights_8059.pth, episode: 6, episode_steps: 122
model: model_weights_8059.pth, episode: 7, episode_steps: 121
model: model_weights_8059.pth, episode: 8, episode_steps: 123
model: model_weights_8059.pth, episode: 9, episode_steps: 121
model: model_weights_8059.pth, episode: 10, episode_steps: 121
model: model_weights_8059.pth, episode: 11, episode_steps: 120
model: model_weights_8059.pth, episode: 12, episode_steps: 110
model: model_weights_8059.pth, episode: 13, episode_steps: 124
model: model_weights_8059.pth, episode: 14, episode_steps: 117
model: model_weights_8059.pth, episode: 15, episode_steps: 148
model: model_weights_8059.pth, episode: 16, episode_steps: 118
model: model_weights_8059.pth, episode: 17, episode_steps: 119
model: model_weights_8059.pth, episode: 18, episode_steps: 117
model: model_weights_8059.pth, episode: 19, episode_steps: 122
model: model_weights_8059.pth, average_steps: 120.75, std: 7.126534922386896
model: model_weights_7999.pth, episode: 0, episode_steps: 161
model: model_weights_7999.pth, episode: 1, episode_steps: 126
model: model_weights_7999.pth, episode: 2, episode_steps: 124
model: model_weights_7999.pth, episode: 3, episode_steps: 122
model: model_weights_7999.pth, episode: 4, episode_steps: 122
model: model_weights_7999.pth, episode: 5, episode_steps: 127
model: model_weights_7999.pth, episode: 6, episode_steps: 121
model: model_weights_7999.pth, episode: 7, episode_steps: 121
model: model_weights_7999.pth, episode: 8, episode_steps: 127
model: model_weights_7999.pth, episode: 9, episode_steps: 129
model: model_weights_7999.pth, episode: 10, episode_steps: 125
model: model_weights_7999.pth, episode: 11, episode_steps: 120
model: model_weights_7999.pth, episode: 12, episode_steps: 114
